Train_Result,Actual_Result
58.64,58.65516186130392
78.44,78.44161637575768
77.53999999999999,77.58039723416148
45.68,45.706933825392
49.82,49.811120277963184
81.32,81.31619313516113
43.34,43.34403529472397
74.84,74.7810649711205
70.88,70.79370820352331
70.88,70.79370820352331
66.02,65.98835466717665
55.76,55.82135655903787
41.72,41.81257123893394
49.1,49.41422670072735
61.34,61.142979969256714
75.38,75.55514961061097
70.16,70.30565618788943
78.25999999999999,78.2540331174215
48.74,48.70382943137617
78.25999999999999,78.2540331174215
69.44,69.45555047289562
61.16,61.09452996925671
82.75999999999999,82.78134318804732
42.620000000000005,42.6867380721845
81.14,81.13978293641175
82.4,82.39473849193041
65.12,64.9557027130476
77.53999999999999,77.58039723416148
55.040000000000006,54.966152840702335
75.38,75.55514961061097
59.900000000000006,60.47972911751129
80.78,80.76715116650396
75.56,75.58934961061097
78.25999999999999,78.2540331174215
56.84,56.84249024061918
68.0,67.942903709237
63.86,63.93418193257619
68.36,68.1787563892101
54.14,54.144587648583524
80.24000000000001,80.24079083509625
55.400000000000006,55.18292516771093
82.03999999999999,82.02383134970259
63.5,63.54756576156438
42.98,43.17346101753629
44.6,44.3968621329173
78.08000000000001,78.10149838797008
55.76,55.82135655903787
68.9,68.96609532592811
78.98,78.9491329086878
67.28,67.2858540916312
63.68000000000001,63.633918160544084
44.96,45.074231156655024
81.32,81.31619313516113
78.62,78.60858583965066
54.32,54.30886799567975
70.34,70.49140502537414
79.52,79.51579649962814
40.1,40.35278226450687
36.86,36.92710816461581
41.72,41.81257123893394
79.52,79.51579649962814
73.94,73.9347262771498
72.32,72.52766044694881
53.24,53.2787682438785
74.12,74.13585629012411
46.4,46.38528991565639
54.32,54.30886799567975
44.06,44.27850711792306
43.16,43.17346101753629
82.4,82.39473849193041
59.72,59.28820768011142
67.1,67.16342729510802
65.66,65.98835466717665
78.44,78.44161637575768
58.64,58.65516186130392
84.2,84.19469911042084
57.74,57.94677391360305
67.82,67.82957613964938
65.12,64.9557027130476
80.24000000000001,80.24079083509625
48.02,48.18474397238711
49.64,49.726686785322684
77.0,77.02146945102086
75.38,75.55514961061097
82.75999999999999,82.78134318804732
78.80000000000001,78.80593032726553
62.42,62.28956275405346
75.38,75.55514961061097
56.120000000000005,56.080862121526685
52.88,52.818370256809594
76.28,76.28850216047863
36.5,36.480952116326925
63.86,63.93418193257619
73.75999999999999,73.81643773151258
58.46,58.47006684381684
73.75999999999999,73.81643773151258
80.78,80.76715116650396
50.72,51.04251452244359
40.46,40.37382343988446
75.02,75.01336213195133
74.12,74.13585629012411
42.620000000000005,42.6867380721845
72.32,72.52766044694881
38.12,38.02910677655021
82.03999999999999,82.02383134970259
67.28,67.2858540916312
84.74000000000001,84.72569825142396
61.52,61.142979969256714
68.36,68.1787563892101
64.75999999999999,64.7240285390949
80.78,80.76715116650396
52.7,52.63427576246027
79.88,79.87855284990864
51.8,51.67400677708697
79.34,79.38507763457501
44.42,44.3968621329173
79.16,79.15091092855795
46.58,46.44171408484523
79.16,79.15091092855795
71.78,71.85306921055064
66.74000000000001,66.9548943851249
66.56,66.40360398788575
73.94,73.9347262771498
77.18,77.18107838569264
84.74000000000001,84.72569825142396
41.54,41.45313789524799
69.44,69.45555047289562
24.98,24.406095949535306
55.22,55.071968020611
38.84,38.87791462689063
71.06,70.99143547625059
54.86,54.85218394368578
84.02,84.00334885629452
80.78,80.76715116650396
80.24000000000001,80.24079083509625
71.42,71.57844491118146
82.58000000000001,82.58443718930792
70.88,70.79370820352331
42.620000000000005,42.6867380721845
80.96000000000001,80.96539682123964
38.12,38.02910677655021
55.94,56.06424620936316
67.82,67.82957613964938
75.74000000000001,75.67020992285465
28.94,28.87180080928295
50.18,50.16271270859311
53.24,53.2787682438785
38.66,38.66273655817372
31.64,31.735945641346294
71.96000000000001,71.85306921055064
55.58,55.626798446543674
80.42,80.41737523248416
80.96000000000001,80.96539682123964
79.34,79.38507763457501
57.74,57.94677391360305
79.34,79.38507763457501
76.64,76.59067890177319
76.82,76.84720861164728
77.0,77.02146945102086
62.96,62.963771730605956
82.22,82.199148488362
52.34,52.38538332500633
66.56,66.40360398788575
77.0,77.02146945102086
82.22,82.199148488362
42.620000000000005,42.6867380721845
76.28,76.28850216047863
70.16,70.30565618788943
49.82,49.811120277963184
42.620000000000005,42.6867380721845
45.68,45.706933825392
80.06,80.05459070633353
77.72,77.71059303835729
81.86,81.854748711697
64.75999999999999,64.7240285390949
64.03999999999999,64.08682079961001
61.52,61.142979969256714
54.14,54.144587648583524
75.74000000000001,75.67020992285465
77.36,77.29570869127527
75.56,75.58934961061097
61.16,61.09452996925671
39.02,39.2004211990817
61.88,62.14781184223313
44.96,45.074231156655024
80.6,80.59620262060517
47.66,47.60166496594282
51.8,51.67400677708697
80.96000000000001,80.96539682123964
78.25999999999999,78.2540331174215
55.22,55.071968020611
80.24000000000001,80.24079083509625
47.120000000000005,47.164349939004744
44.42,44.3968621329173
59.36,59.148458088731175
63.68000000000001,63.633918160544084
82.22,82.199148488362
60.44,60.56258707205674
47.48,47.48123459656737
32.72,32.730456071799125
79.52,79.51579649962814
62.96,62.963771730605956
53.42,53.399148812473335
81.86,81.854748711697
61.34,61.142979969256714
73.03999999999999,73.2229413482878
66.74000000000001,66.9548943851249
68.0,67.942903709237
65.66,65.98835466717665
21.74,24.406095949535306
76.64,76.59067890177319
56.48,56.354953030617594
47.84,47.60166496594282
65.48,65.16640580718848
58.28,58.24401968422218
82.22,82.199148488362
38.84,38.87791462689063
39.74,39.58367287399244
73.22,73.2229413482878
80.78,80.76715116650396
40.46,40.37382343988446
38.48,38.39427301031645
66.38,66.30929208885811
79.16,79.15091092855795
41.72,41.81257123893394
55.22,55.071968020611
78.25999999999999,78.2540331174215
42.620000000000005,42.6867380721845
40.82,40.73225765028506
44.42,44.3968621329173
72.68,72.6743886295478
58.64,58.65516186130392
82.94,82.9319431358283
35.78,35.9677280919006
66.92,67.04410215009453
77.72,77.71059303835729
32.18,32.27889375128324
78.25999999999999,78.2540331174215
74.84,74.7810649711205
41.36,41.359596559411436
62.6,62.909752791096096
71.24000000000001,70.99143547625059
46.04,46.06598803766433
72.86,72.6743886295478
59.540000000000006,59.28820768011142
71.78,71.85306921055064
79.34,79.38507763457501
68.53999999999999,68.68417768030157
66.38,66.30929208885811
28.04,28.058661953030718
69.08000000000001,69.05063017114985
37.04,36.92710816461581
69.62,69.66850728378121
80.06,80.05459070633353
44.6,44.3968621329173
82.22,82.199148488362
72.14,72.00805202460052
74.48,74.42554202068202
81.32,81.31619313516113
53.06,53.2217682438785
77.36,77.29570869127527
66.02,65.98835466717665
74.12,74.13585629012411
39.2,39.21396278196329
44.96,45.074231156655024
66.92,67.04410215009453
43.34,43.34403529472397
50.900000000000006,51.04251452244359
81.68,81.67878354512779
54.32,54.30886799567975
82.03999999999999,82.02383134970259
51.08,51.07020997862205
48.02,48.18474397238711
62.78,62.909752791096096
77.36,77.29570869127527
55.76,55.82135655903787
47.66,47.60166496594282
74.12,74.13585629012411
68.53999999999999,68.68417768030157
81.32,81.31619313516113
64.75999999999999,64.7240285390949
69.25999999999999,69.07294820018944
81.32,81.31619313516113
72.14,72.00805202460052
61.52,61.142979969256714
78.98,78.9491329086878
78.08000000000001,78.10149838797008
62.78,62.909752791096096
72.86,72.6743886295478
72.14,72.00805202460052
60.08,60.47972911751129
41.36,41.359596559411436
75.38,75.55514961061097
72.5,72.64267133888832
67.28,67.2858540916312
82.03999999999999,82.02383134970259
58.46,58.47006684381684
66.74000000000001,66.9548943851249
69.44,69.45555047289562
52.52,52.57619394464518
76.64,76.59067890177319
53.96,53.95974180692382
73.58000000000001,73.56447915517042
62.24,62.28956275405346
78.08000000000001,78.10149838797008
75.92,75.96366644811697
69.08000000000001,69.05063017114985
31.28,31.26419739902552
74.12,74.13585629012411
76.46000000000001,76.45364938118973
46.58,46.44171408484523
39.38,39.403786501895915
77.18,77.18107838569264
54.32,54.30886799567975
74.66,74.63267701634119
62.96,62.963771730605956
80.6,80.59620262060517
81.86,81.854748711697
60.08,60.47972911751129
79.88,79.87855284990864
43.16,43.17346101753629
63.31999999999999,63.187115003267415
72.68,72.6743886295478
65.30000000000001,64.9557027130476
80.42,80.41737523248416
66.56,66.40360398788575
38.12,38.02910677655021
80.06,80.05459070633353
57.56,57.67188172978227
55.94,56.06424620936316
73.75999999999999,73.81643773151258
77.53999999999999,77.58039723416148
50.18,50.16271270859311
84.56,84.55001208032789
61.88,62.14781184223313
82.75999999999999,82.78134318804732
72.86,72.6743886295478
57.56,57.67188172978227
66.92,67.04410215009453
41.36,41.359596559411436
55.400000000000006,55.18292516771093
76.64,76.59067890177319
77.9,77.91483056839141
73.03999999999999,73.2229413482878
58.82,58.84481794110708
78.44,78.44161637575768
67.82,67.82957613964938
82.58000000000001,82.58443718930792
82.4,82.39473849193041
61.16,61.09452996925671
75.2,75.13566523164768
46.58,46.44171408484523
53.24,53.2787682438785
83.48,83.41756366811755
40.46,40.37382343988446
57.02,56.85933254579975
73.58000000000001,73.56447915517042
48.56,48.5318580019126
80.24000000000001,80.24079083509625
52.16,52.131877380452984
52.7,52.63427576246027
78.98,78.9491329086878
37.22,37.26779371529183
72.32,72.52766044694881
62.06,62.14781184223313
77.18,77.18107838569264
55.76,55.82135655903787
48.2,48.20540037230135
80.96000000000001,80.96539682123964
80.78,80.76715116650396
69.62,69.66850728378121
43.16,43.17346101753629
55.040000000000006,54.966152840702335
78.62,78.60858583965066
61.16,61.09452996925671
70.16,70.30565618788943
60.98,60.96522461019776
58.64,58.65516186130392
74.48,74.42554202068202
69.25999999999999,69.07294820018944
48.2,48.20540037230135
69.25999999999999,69.07294820018944
70.16,70.30565618788943
76.46000000000001,76.45364938118973
46.58,46.44171408484523
82.94,82.9319431358283
38.66,38.66273655817372
78.25999999999999,78.2540331174215
55.040000000000006,54.966152840702335
54.32,54.30886799567975
83.84,83.86822966044025
63.31999999999999,63.187115003267415
78.08000000000001,78.10149838797008
76.1,76.07705681634909
82.22,82.199148488362
79.34,79.38507763457501
58.28,58.24401968422218
57.74,57.94677391360305
41.72,41.81257123893394
65.12,64.9557027130476
46.76,46.912625738546836
26.06,26.03580262438344
53.78,53.77930793491923
40.64,40.69881448272404
53.6,53.648022260665876
55.76,55.82135655903787
66.02,65.98835466717665
51.44,51.5360558477659
68.53999999999999,68.68417768030157
46.58,46.44171408484523
68.72,68.7440198892609
77.72,77.71059303835729
81.14,81.13978293641175
71.96000000000001,71.85306921055064
57.56,57.67188172978227
74.48,74.42554202068202
70.52,70.51616143405191
81.68,81.67878354512779
65.66,65.98835466717665
62.78,62.909752791096096
49.82,49.811120277963184
61.88,62.14781184223313
78.98,78.9491329086878
57.02,56.85933254579975
76.28,76.28850216047863
37.22,37.26779371529183
76.28,76.28850216047863
42.620000000000005,42.6867380721845
