id,date,temperature,pressure,pattern,wind_speed,wind_degree
1233,2018-05-17,66.2,0,0,5.4,0
1234,2018-05-18,56.3,0,0,5.7,0
1235,2018-05-19,48.2,0,0,6.8,0
1236,2018-05-20,46.4,0,0,4.6,0
1237,2018-05-21,58.28,0,0,5,0
1238,2018-05-22,62.6,0,0,8.1,0
1239,2018-05-23,62.6,0,0,5,0
1240,2018-05-24,68.18,0,0,6.4,0
1241,2018-05-25,71.06,0,0,6.3,0
1242,2018-05-26,71.06,0,0,3.1,0
1243,2018-05-27,69.98,0,0,8.8,0
1244,2018-05-28,60.08,0,0,7.7,0
1245,2018-05-29,61.52,0,0,6.2,0
1246,2018-05-30,63.86,0,0,5.2,0
1247,2018-05-31,71.06,0,0,6.3,0
1248,2018-06-01,74.3,0,0,17.3,0
1249,2018-06-02,64.94,0,0,8.9,0
1250,2018-06-03,62.42,0,0,4.2,0
1251,2018-06-04,73.4,0,0,7.8,0
1252,2018-06-05,76.1,0,0,7.8,0
1253,2018-06-06,73.4,0,0,7.3,0
1254,2018-06-07,74.66,0,0,5.9,0
1255,2018-06-08,75.2,0,0,6.9,0
1256,2018-06-09,74.48,0,0,5.8,0
1257,2018-06-10,78.8,0,0,9.6,0
1258,2018-06-11,71.24,0,0,10.6,0
1259,2018-06-12,68.36,0,0,5.3,0
1260,2018-06-13,73.94,0,0,4,0
1261,2018-06-14,78.8,0,0,7.9,0
1262,2018-06-15,76.64,0,0,6.1,0
1263,2018-06-16,68.72,0,0,4.4,0
1264,2018-06-17,62.06,0,0,4.8,0
1265,2018-06-18,60.08,0,0,4.3,0
1266,2018-06-19,63.5,0,0,9.5,0
1267,2018-06-20,64.4,0,0,4.3,0
1268,2018-06-21,67.28,0,0,5.2,0
1269,2018-06-22,69.98,0,0,9.2,0
1270,2018-06-23,69.8,0,0,5.6,0
1271,2018-06-24,61.7,0,0,7.4,0
1272,2018-06-25,0,0,0,0,0
1273,2018-06-26,75.92,0,0,5.2,0
1274,2018-06-27,82.58,0,0,9.7,0
1275,2018-06-28,81.86,0,0,5.9,0
1276,2018-06-29,80.96,0,0,9.9,0
1277,2018-06-30,62.78,0,0,7.3,0
1278,2018-07-01,67.46,0,0,4.7,0
1279,2018-07-02,76.64,0,0,7.4,0
1280,2018-07-03,77.54,0,0,9,0
1281,2018-07-04,73.4,0,0,6.7,0
1282,2018-07-05,71.96,0,0,8.2,0
1283,2018-07-06,72.86,0,0,4.7,0
1284,2018-07-07,78.26,0,0,5.6,0
1285,2018-07-08,81.68,0,0,7.8,0
1286,2018-07-09,80.06,0,0,4.7,0
1287,2018-07-10,79.52,0,0,3.4,0
1288,2018-07-11,79.52,0,0,4.8,0
1289,2018-07-12,73.22,0,0,8.6,0
1290,2018-07-13,74.66,0,0,6.1,0
1291,2018-07-14,77.9,0,0,3.3,0
1292,2018-07-15,66.2,0,0,7.4,0
1293,2018-07-16,69.44,0,0,4.2,0
1294,2018-07-17,71.78,0,0,6.4,0
1295,2018-07-18,77,0,0,4.4,0
1296,2018-07-19,82.22,0,0,8,0
1297,2018-07-20,81.86,0,0,7.6,0
1298,2018-07-21,79.34,0,0,6.2,0
1299,2018-07-22,76.46,0,0,7.2,0
1300,2018-07-23,67.64,0,0,4.5,0
1301,2018-07-24,72.14,0,0,3.4,0
1302,2018-07-25,68.9,0,0,8,0
1303,2018-07-26,68.54,0,0,6.6,0
1304,2018-07-27,66.74,0,0,6.3,0
1305,2018-07-28,66.2,0,0,4.8,0
1306,2018-07-29,62.96,0,0,5.6,0
1307,2018-07-30,67.1,0,0,4.8,0
1308,2018-07-31,68.9,0,0,2.8,0
1309,2018-08-01,69.8,0,0,4,0
1310,2018-08-02,74.12,0,0,3.5,0
1311,2018-08-03,72.68,0,0,10.8,0
1312,2018-08-04,80.96,0,0,13.6,0
1313,2018-08-05,73.22,0,0,8.1,0
1314,2018-08-06,69.44,0,0,6.6,0
1315,2018-08-07,71.6,0,0,4.7,0
1316,2018-08-08,69.44,0,0,5,0
1317,2018-08-09,74.12,0,0,3.7,0
1318,2018-08-10,75.92,0,0,4.9,0
1319,2018-08-11,75.38,0,0,5.1,0
1320,2018-08-12,72.68,0,0,4.9,0
1321,2018-08-13,70.7,0,0,4,0
1322,2018-08-14,68,0,0,5.1,0
1323,2018-08-15,70.88,0,0,3.6,0
1324,2018-08-16,73.04,0,0,4.1,0
1325,2018-08-17,72.14,0,0,4.2,0
1326,2018-08-18,67.64,0,0,4.8,0
1327,2018-08-19,62.24,0,0,5.3,0
1328,2018-08-20,62.24,0,0,5.2,0
1329,2018-08-21,0,0,0,0,0
1330,2018-08-22,65.84,0,0,5.1,0
1331,2018-08-23,73.22,0,0,13.8,0
1332,2018-08-24,74.12,0,0,8.1,0
1333,2018-08-25,76.64,0,0,6,0
1334,2018-08-26,76.64,0,0,11.8,0
1335,2018-08-27,78.8,0,0,17.5,0
1336,2018-08-28,63.5,0,0,3.9,0
1337,2018-08-29,68.36,0,0,4.1,0
1338,2018-08-30,75.02,0,0,7.1,0
1339,2018-08-31,73.22,0,0,6.5,0
1340,2018-09-01,69.8,0,0,6.4,0
1341,2018-09-02,66.02,0,0,4.8,0
1342,2018-09-03,68,0,0,3.4,0
1343,2018-09-04,67.28,0,0,5.3,0
1344,2018-09-05,59.72,0,0,6.6,0
1345,2018-09-06,60.08,0,0,4,0
1346,2018-09-07,63.14,0,0,3.6,0
1347,2018-09-08,64.94,0,0,6.8,0
1348,2018-09-09,72.5,0,0,6.8,0
1349,2018-09-10,71.78,0,0,5.2,0
1350,2018-09-11,0,0,0,0,0
1351,2018-09-12,0,0,0,0,0
1352,2018-09-13,80.06,0,0,8.5,0
1353,2018-09-14,74.3,0,0,6.5,0
1354,2018-09-15,73.76,0,0,4,0
1355,2018-09-16,0,0,0,0,0
1356,2018-09-17,0,0,0,0,0
1357,2018-09-18,73.04,0,0,3.7,0
1358,2018-09-19,68.9,0,0,8.4,0
1359,2018-09-20,67.64,0,0,8.2,0
1360,2018-09-21,62.06,0,0,4,0
1361,2018-09-22,67.1,0,0,4.1,0
1362,2018-09-23,71.6,0,0,6.8,0
1363,2018-09-24,68,0,0,10.7,0
1364,2018-09-25,54.14,0,0,5.7,0
1365,2018-09-26,54.5,0,0,4.8,0
1366,2018-09-27,61.34,0,0,5.7,0
1367,2018-09-28,46.04,0,0,5,0
1368,2018-09-29,57.2,0,0,3.9,0
1369,2018-09-30,48.02,0,0,2.9,0
1370,2018-10-01,53.06,0,0,1.6,0
1371,2018-10-02,63.86,0,0,7.8,0
1372,2018-10-03,70.7,0,0,16.9,0
1373,2018-10-04,50.9,0,0,6.3,0
1374,2018-10-05,0,0,0,0,0
1375,2018-10-06,45.14,0,0,4.5,0
1376,2018-10-07,42.26,0,0,8.1,0
1377,2018-10-08,0,0,0,0,0
1378,2018-10-09,36.5,0,0,5.7,0
1379,2018-10-10,32.9,0,0,4.1,0
1380,2018-10-11,36.68,0,0,2.4,0
1381,2018-10-12,45.14,0,0,3.7,0
1382,2018-10-13,47.84,0,0,8.8,0
1383,2018-10-14,25.88,0,0,6.3,0
1384,2018-10-15,31.46,0,0,2.9,0
1385,2018-10-16,42.98,0,0,6.1,0
1386,2018-10-17,46.94,0,0,6.2,0
1387,2018-10-18,48.92,0,0,6.7,0
1388,2018-10-19,56.66,0,0,7,0
1389,2018-10-20,53.42,0,0,3.3,0
1390,2018-10-21,57.2,0,0,5.5,0
1391,2018-10-22,56.48,0,0,5,0
1392,2018-10-23,50.54,0,0,1.6,0
1393,2018-10-24,53.06,0,0,2.5,0
1394,2018-10-25,54.68,0,0,6.4,0
1395,2018-10-26,55.04,0,0,9,0
1396,2018-10-27,62.06,0,0,15.8,0
1397,2018-10-28,55.4,0,0,4.5,0
1398,2018-10-29,60.62,0,0,7.2,0
1399,2018-10-30,38.84,0,0,5.4,0
1400,2018-10-31,39.2,0,0,3.4,0
1401,2018-11-01,45.14,0,0,11.7,0
1402,2018-11-02,48.38,0,0,11.4,0
1403,2018-11-03,44.6,0,0,7,0
1404,2018-11-04,41.36,0,0,10.4,0
1405,2018-11-05,45.86,0,0,16.9,280
1406,2018-11-06,40.64,0,0,9.3,0
1407,2018-11-07,33.26,0,0,4.3,0
1408,2018-11-08,31.64,0,0,5.1,0
1409,2018-11-09,29.12,0,0,3.9,0
1410,2018-11-10,42.62,0,0,11.3,0
1411,2018-11-11,26.96,0,0,7,0
1412,2018-11-12,24.08,0,0,2.8,0
1413,2018-11-13,33.44,0,0,2.6,0
1414,2018-11-14,43.52,0,0,4.7,0
1415,2018-11-15,48.2,0,0,6.5,0
1416,2018-11-16,46.04,0,0,12.3,0
1417,2018-11-17,29.12,0,0,7.7,0
1418,2018-11-18,29.48,0,0,2.3,0
1419,2018-11-19,35.24,0,0,3.8,0
1420,2018-11-20,38.66,0,0,2.8,0
1421,2018-11-21,42.8,0,0,2.6,0
1422,2018-11-22,44.96,0,0,6.7,0
1423,2018-11-23,45.32,0,0,19.5,0
1424,2018-11-24,37.76,0,0,15,0
1425,2018-11-25,34.88,0,0,12,0
1426,2018-11-26,33.8,0,0,5.2,0
1427,2018-11-27,45.14,0,0,16,0
1428,2018-11-28,50.9,0,0,17.5,0
1429,2018-11-29,39.74,0,0,4.2,0
1430,2018-11-30,32.54,0,0,0,0
1431,2018-12-01,33.98,0,0,8.5,0
1432,2018-12-02,30.2,0,0,5.6,0
1433,2018-12-03,28.22,0,0,1.9,0
1434,2018-12-04,31.1,0,0,10.9,0
1435,2018-12-05,29.66,0,0,6.8,0
1436,2018-12-06,23.9,0,0,4.6,0
1437,2018-12-07,28.4,0,0,2.7,0
1438,2018-12-08,32.72,0,0,3.4,0
1439,2018-12-09,33.44,0,0,2.8,0
1440,2018-12-10,36.14,0,0,1.5,0
1441,2018-12-11,42.08,0,0,11.3,0
1442,2018-12-12,39.74,0,0,13.2,0
1443,2018-12-13,33.44,0,0,5,0
1444,2018-12-14,37.04,0,0,4.1,0
1445,2018-12-15,41.9,0,0,8.3,0
1446,2018-12-16,41,0,0,5.1,0
1447,2018-12-17,42.98,0,0,3.2,0
1448,2018-12-18,43.88,0,0,4.8,0
1449,2018-12-19,43.16,0,0,17,0
1450,2018-12-20,33.44,0,0,2.3,0
1451,2018-12-21,43.34,0,0,7.7,0
1452,2018-12-22,32.9,0,0,7.2,0
1453,2018-12-23,31.28,0,0,4.3,0
1454,2018-12-24,36.32,0,0,4.3,0
1455,2018-12-25,33.08,0,0,3,0
1456,2018-12-26,30.2,0,0,4.6,0
1457,2018-12-27,25.88,0,0,7.3,0
1458,2018-12-28,19.76,0,0,5.3,0
1459,2018-12-29,22.1,0,0,1.1,0
1460,2018-12-30,38.3,0,0,13.2,0
1461,2018-12-31,0,0,0,0,0
1462,2019-01-01,7.52,0,0,3.6,0
1463,2019-01-02,21.74,0,0,2.7,0
1464,2019-01-03,36.14,0,0,4.6,0
1465,2019-01-04,43.52,0,0,6.6,0
1466,2019-01-05,42.98,0,0,1.9,0
1467,2019-01-06,43.7,0,0,16.8,0
1468,2019-01-07,42.8,0,0,22.1,254
1469,2019-01-08,32.54,0,0,7.2,0
1470,2019-01-09,34.52,0,0,1.9,0
1471,2019-01-10,42.44,0,0,3.9,0
1472,2019-01-11,34.88,0,0,3,0
1473,2019-01-12,33.8,0,0,4.7,0
1474,2019-01-13,31.64,0,0,4.1,0
1475,2019-01-14,33.26,0,0,3.6,0
1476,2019-01-15,35.24,0,0,2.3,0
1477,2019-01-16,38.84,0,0,7.1,0
1478,2019-01-17,45.5,0,0,8.8,0
1479,2019-01-18,35.42,0,0,8.4,0
1480,2019-01-19,37.22,0,0,9.2,0
1481,2019-01-20,41.54,0,0,5.3,0
1482,2019-01-21,35.24,0,0,7.1,0
1483,2019-01-22,29.3,0,0,12.8,0
1484,2019-01-23,34.88,0,0,18.7,0
1485,2019-01-24,24.8,0,0,5.4,0
1486,2019-01-25,25.7,0,0,3.9,0
1487,2019-01-26,36.5,0,0,8.7,0
1488,2019-01-27,45.86,0,0,22.2,0
1489,2019-01-28,25.7,0,0,8.6,0
1490,2019-01-29,20.12,0,0,5,0
1491,2019-01-30,0,0,0,0,0
1492,2019-01-31,35.6,0,0,6.3,0
1493,2019-02-01,38.84,0,0,3.2,0
1494,2019-02-02,42.08,0,0,4.7,0
1495,2019-02-03,44.06,0,0,15.1,0
1496,2019-02-04,40.1,0,0,16.1,316
1497,2019-02-05,30.02,0,0,3.4,0
1498,2019-02-06,0,0,0,0,0
1499,2019-02-07,4.1,0,0,2.5,0
1500,2019-02-08,13.1,0,0,1.9,0
1501,2019-02-09,23.72,0,0,4.5,0
1502,2019-02-10,23.36,0,0,3.1,0
1503,2019-02-11,0,0,0,0,0
1504,2019-02-12,36.5,0,0,6.8,0
1505,2019-02-13,45.86,0,0,22.2,221
1506,2019-02-14,42.98,0,0,24.4,324
1507,2019-02-15,36.68,0,0,10.4,0
1508,2019-02-16,29.3,0,0,7,0
1509,2019-02-17,27.14,0,0,11.3,0
1510,2019-02-18,14.9,0,0,6.6,0
1511,2019-02-19,17.24,0,0,5.9,0
1512,2019-02-20,23.9,0,0,10.7,0
1513,2019-02-21,25.16,0,0,6,0
1514,2019-02-22,23.54,0,0,2.1,0
1515,2019-02-23,29.3,0,0,15,0
1516,2019-02-24,35.96,0,0,11.5,0
1517,2019-02-25,31.1,0,0,6.1,0
1518,2019-02-26,0,0,0,0,0
1519,2019-02-27,0,0,0,0,0
1520,2019-02-28,36.14,0,0,5.3,0
1521,2019-03-01,37.76,0,0,8.3,0
1522,2019-03-02,21.56,0,0,13.4,8
1523,2019-03-03,4.1,0,0,4.8,0
1524,2019-03-04,8.6,0,0,2.6,0
1525,2019-03-05,17.78,0,0,2.2,0
1526,2019-03-06,29.12,0,0,4.5,0
1527,2019-03-07,32.36,0,0,6.8,0
1528,2019-03-08,37.22,0,0,6.5,0
1529,2019-03-09,40.64,0,0,16.4,0
1530,2019-03-10,0,0,0,0,0
1531,2019-03-11,39.38,0,0,4.5,0
1532,2019-03-12,0,0,0,0,0
1533,2019-03-13,0,0,0,0,0
1534,2019-03-14,32.18,0,0,11.7,100
1535,2019-03-15,32.36,0,0,4.7,0
1536,2019-03-16,37.04,0,0,5.9,0
1537,2019-03-17,40.1,0,0,4.9,0
1538,2019-03-18,0,0,0,0,0
1539,2019-03-19,39.02,0,0,6.1,0
1540,2019-03-20,43.52,0,0,4.4,0
1541,2019-03-21,45.14,0,0,4.8,0
1542,2019-03-22,43.7,0,0,7,0
1543,2019-03-23,43.16,0,0,7.5,0
1544,2019-03-24,42.44,0,0,5.2,0
1545,2019-03-25,45.68,0,0,10.8,0
1546,2019-03-26,49.64,0,0,3.5,0
1547,2019-03-27,57.2,0,0,4.8,0
1548,2019-03-28,48.02,0,0,8.4,0
1549,2019-03-29,37.04,0,0,8.4,0
1550,2019-03-30,34.7,0,0,4.9,0
1551,2019-03-31,39.38,0,0,4.2,0
1552,2019-04-01,44.42,0,0,11.9,0
1553,2019-04-02,42.8,0,0,3.2,0
1554,2019-04-03,47.3,0,0,5.5,0
1555,2019-04-04,49.28,0,0,3,0
1556,2019-04-05,56.3,0,0,6.3,0
1557,2019-04-06,56.66,0,0,10.8,0
1558,2019-04-07,58.28,0,0,16.7,0
1559,2019-04-08,62.24,0,0,15.1,246
1560,2019-04-09,61.52,0,0,7,0
1561,2019-04-10,37.58,0,0,14.6,0
1562,2019-04-11,30.56,0,0,5.8,0
1563,2019-04-12,32.36,0,0,5.4,0
1564,2019-04-13,36.14,0,0,6.2,0
1565,2019-04-14,47.12,0,0,7.8,0
1566,2019-04-15,58.28,0,0,8.6,0
1567,2019-04-16,53.24,0,0,3.7,0
1568,2019-04-17,52.34,0,0,8.2,0
1569,2019-04-18,49.1,0,0,7.2,0
1570,2019-04-19,56.12,0,0,5,0
1571,2019-04-20,61.7,0,0,5.7,0
1572,2019-04-21,56.3,0,0,9.2,0
1573,2019-04-22,42.62,0,0,5,0
1574,2019-04-23,51.62,0,0,2.6,0
1575,2019-04-24,58.64,0,0,3.6,0
1576,2019-04-25,54.5,0,0,8.5,0
1577,2019-04-26,56.12,0,0,7.3,0
1578,2019-04-27,54.5,0,0,12.3,0
1579,2019-04-28,57.02,0,0,16.4,0
1580,2019-04-29,33.98,0,0,7.5,0
1581,2019-04-30,33.26,0,0,5.1,0
1582,2019-05-01,38.12,0,0,6.2,0
1583,2019-05-02,46.04,0,0,5.3,0
1584,2019-05-03,53.96,0,0,7.2,0
1585,2019-05-04,56.66,0,0,8.1,0
1586,2019-05-05,62.78,0,0,12.9,0
1587,2019-05-06,55.4,0,0,5.2,0
1588,2019-05-07,46.58,0,0,7.6,0
1589,2019-05-08,41.72,0,0,9.6,0
1590,2019-05-09,34.34,0,0,3.4,0
1591,2019-05-10,0,0,0,0,0
1592,2019-05-11,49.82,0,0,7,0
1593,2019-05-12,55.94,0,0,5.2,0
1594,2019-05-13,62.42,0,0,7.7,0
1595,2019-05-14,66.74,0,0,6.5,0
1596,2019-05-15,66.92,0,0,6.9,0
1597,2019-05-16,66.74,0,0,5.2,0
1598,2019-05-17,55.4,0,0,9.8,0
1599,2019-05-18,50.9,0,0,6.4,0
1600,2019-05-19,42.26,0,0,7.4,0
1601,2019-05-20,37.04,0,0,8,0
1602,2019-05-21,35.42,0,0,5.4,0
1603,2019-05-22,40.46,0,0,2.3,0
1604,2019-05-23,40.64,0,0,2.8,0
1605,2019-05-24,0,0,0,0,0
1606,2019-05-25,59.9,0,0,8.7,0
1607,2019-05-26,0,0,0,0,0
1608,2019-05-27,0,0,0,0,0
1609,2019-05-28,0,0,0,0,0
1610,2019-05-29,0,0,0,0,0
1611,2019-05-30,56.48,0,0,4.8,0
1612,2019-05-31,61.88,0,0,7.5,0
1613,2019-06-01,62.24,0,0,4.1,0
1614,2019-06-02,62.96,0,0,3.9,0
1615,2019-06-03,63.68,0,0,7.1,0
1616,2019-06-04,64.4,0,0,4.1,0
1617,2019-06-05,64.04,0,0,7.1,0
1618,2019-06-06,67.82,0,0,5.9,0
1619,2019-06-07,68.36,0,0,5.4,0
1620,2019-06-08,0,0,0,0,0
1621,2019-06-09,52.7,0,0,8.5,0
1622,2019-06-10,61.7,0,0,7,0
1623,2019-06-11,64.4,0,0,7.4,0
1624,2019-06-12,64.04,0,0,5.3,0
1625,2019-06-13,69.44,0,0,10.4,0
1626,2019-06-14,72.14,0,0,12.8,0
1627,2019-06-15,68.18,0,0,5.8,0
1628,2019-06-16,63.68,0,0,7.2,0
1629,2019-06-17,60.44,0,0,5.1,0
1630,2019-06-18,59.72,0,0,3.2,0
1631,2019-06-19,69.8,0,0,13.5,0
1632,2019-06-20,0,0,0,0,0
1633,2019-06-21,0,0,0,0,0
1634,2019-06-22,0,0,0,0,0
1635,2019-06-23,0,0,0,0,0
1636,2019-06-24,0,0,0,0,0
1637,2019-06-25,0,0,0,0,0
1638,2019-06-26,0,0,0,0,0
1639,2019-06-27,0,0,0,0,0
1640,2019-06-28,0,0,0,0,0
1641,2019-06-29,0,0,0,0,0
1642,2019-06-30,0,0,0,0,0
1643,2019-07-01,0,0,0,0,0
1644,2019-07-02,0,0,0,0,0
1645,2019-07-03,0,0,0,0,0
1646,2019-07-04,0,0,0,0,0
1647,2019-07-05,0,0,0,0,0
1648,2019-07-06,0,0,0,0,0
1649,2019-07-07,0,0,0,0,0
1650,2019-07-08,0,0,0,0,0
1651,2019-07-09,0,0,0,0,0
1652,2019-07-10,0,0,0,0,0
1653,2019-07-11,0,0,0,0,0
1654,2019-07-12,0,0,0,0,0
1655,2019-07-13,0,0,0,0,0
1656,2019-07-14,0,0,0,0,0
1657,2019-07-15,0,0,0,0,0
1658,2019-07-16,0,0,0,0,0
1659,2019-07-17,0,0,0,0,0
1660,2019-07-18,0,0,0,0,0
1661,2019-07-19,0,0,0,0,0
1662,2019-07-20,0,0,0,0,0
1663,2019-07-21,0,0,0,0,0
1664,2019-07-22,0,0,0,0,0
1665,2019-07-23,0,0,0,0,0
1666,2019-07-24,0,0,0,0,0
1667,2019-07-25,0,0,0,0,0
1668,2019-07-26,0,0,0,0,0
1669,2019-07-27,0,0,0,0,0
1670,2019-07-28,0,0,0,0,0
1671,2019-07-29,0,0,0,0,0
1672,2019-07-30,0,0,0,0,0
1673,2019-07-31,0,0,0,0,0
1674,2019-08-01,0,0,0,0,0
1675,2019-08-02,0,0,0,0,0
1676,2019-08-03,0,0,0,0,0
1677,2019-08-04,0,0,0,0,0
1678,2019-08-05,0,0,0,0,0
1679,2019-08-06,0,0,0,0,0
1680,2019-08-07,0,0,0,0,0
1681,2019-08-08,0,0,0,0,0
1682,2019-08-09,0,0,0,0,0
1683,2019-08-10,0,0,0,0,0
1684,2019-08-11,0,0,0,0,0
1685,2019-08-12,0,0,0,0,0
1686,2019-08-13,0,0,0,0,0
1687,2019-08-14,0,0,0,0,0
1688,2019-08-15,0,0,0,0,0
1689,2019-08-16,0,0,0,0,0
1690,2019-08-17,0,0,0,0,0
1691,2019-08-18,0,0,0,0,0
1692,2019-08-19,0,0,0,0,0
1693,2019-08-20,0,0,0,0,0
1694,2019-08-21,0,0,0,0,0
1695,2019-08-22,0,0,0,0,0
1696,2019-08-23,0,0,0,0,0
1697,2019-08-24,0,0,0,0,0
1698,2019-08-25,0,0,0,0,0
1699,2019-08-26,0,0,0,0,0
1700,2019-08-27,0,0,0,0,0
1701,2019-08-28,0,0,0,0,0
1702,2019-08-29,0,0,0,0,0
1703,2019-08-30,0,0,0,0,0
1704,2019-08-31,0,0,0,0,0
1705,2019-09-01,0,0,0,0,0
1706,2019-09-02,0,0,0,0,0
1707,2019-09-03,0,0,0,0,0
1708,2019-09-04,0,0,0,0,0
1709,2019-09-05,0,0,0,0,0
1710,2019-09-06,0,0,0,0,0
1711,2019-09-07,0,0,0,0,0
1712,2019-09-08,0,0,0,0,0
1713,2019-09-09,0,0,0,0,0
1714,2019-09-10,0,0,0,0,0
1715,2019-09-11,0,0,0,0,0
1716,2019-09-12,0,0,0,0,0
1717,2019-09-13,0,0,0,0,0
1718,2019-09-14,0,0,0,0,0
1719,2019-09-15,0,0,0,0,0
1720,2019-09-16,0,0,0,0,0
1721,2019-09-17,0,0,0,0,0
1722,2019-09-18,0,0,0,0,0
1723,2019-09-19,0,0,0,0,0
1724,2019-09-20,0,0,0,0,0
1725,2019-09-21,0,0,0,0,0
1726,2019-09-22,0,0,0,0,0
1727,2019-09-23,0,0,0,0,0
1728,2019-09-24,0,0,0,0,0
1729,2019-09-25,0,0,0,0,0
1730,2019-09-26,0,0,0,0,0
1731,2019-09-27,0,0,0,0,0
1732,2019-09-28,0,0,0,0,0
1733,2019-09-29,0,0,0,0,0
1734,2019-09-30,0,0,0,0,0
1735,2019-10-01,0,0,0,0,0
1736,2019-10-02,0,0,0,0,0
1737,2019-10-03,0,0,0,0,0
1738,2019-10-04,0,0,0,0,0
1739,2019-10-05,0,0,0,0,0
1740,2019-10-06,0,0,0,0,0
1741,2019-10-07,0,0,0,0,0
1742,2019-10-08,0,0,0,0,0
1743,2019-10-09,0,0,0,0,0
1744,2019-10-10,0,0,0,0,0
1745,2019-10-11,0,0,0,0,0
1746,2019-10-12,0,0,0,0,0
1747,2019-10-13,0,0,0,0,0
1748,2019-10-14,0,0,0,0,0
1749,2019-10-15,0,0,0,0,0
1750,2019-10-16,0,0,0,0,0
1751,2019-10-17,0,0,0,0,0
1752,2019-10-18,0,0,0,0,0
1753,2019-10-19,0,0,0,0,0
1754,2019-10-20,0,0,0,0,0
1755,2019-10-21,0,0,0,0,0
1756,2019-10-22,0,0,0,0,0
1757,2019-10-23,0,0,0,0,0
1758,2019-10-24,0,0,0,0,0
1759,2019-10-25,0,0,0,0,0
1760,2019-10-26,0,0,0,0,0
1761,2019-10-27,0,0,0,0,0
1762,2019-10-28,0,0,0,0,0
1763,2019-10-29,0,0,0,0,0
1764,2019-10-30,0,0,0,0,0
1765,2019-10-31,0,0,0,0,0
1766,2019-11-01,0,0,0,0,0
1767,2019-11-02,0,0,0,0,0
1768,2019-11-03,0,0,0,0,0
1769,2019-11-04,0,0,0,0,0
1770,2019-11-05,0,0,0,0,0
1771,2019-11-06,0,0,0,0,0
1772,2019-11-07,0,0,0,0,0
1773,2019-11-08,0,0,0,0,0
1774,2019-11-09,0,0,0,0,0
1775,2019-11-10,0,0,0,0,0
1776,2019-11-11,0,0,0,0,0
1777,2019-11-12,0,0,0,0,0
1778,2019-11-13,0,0,0,0,0
1779,2019-11-14,0,0,0,0,0
1780,2019-11-15,0,0,0,0,0
1781,2019-11-16,0,0,0,0,0
1782,2019-11-17,0,0,0,0,0
1783,2019-11-18,0,0,0,0,0
1784,2019-11-19,0,0,0,0,0
1785,2019-11-20,0,0,0,0,0
1786,2019-11-21,0,0,0,0,0
1787,2019-11-22,0,0,0,0,0
1788,2019-11-23,0,0,0,0,0
1789,2019-11-24,0,0,0,0,0
1790,2019-11-25,0,0,0,0,0
1791,2019-11-26,0,0,0,0,0
1792,2019-11-27,0,0,0,0,0
1793,2019-11-28,0,0,0,0,0
1794,2019-11-29,0,0,0,0,0
1795,2019-11-30,0,0,0,0,0
1796,2019-12-01,0,0,0,0,0
1797,2019-12-02,0,0,0,0,0
1798,2019-12-03,0,0,0,0,0
1799,2019-12-04,0,0,0,0,0
1800,2019-12-05,0,0,0,0,0
1801,2019-12-06,0,0,0,0,0
1802,2019-12-07,0,0,0,0,0
1803,2019-12-08,0,0,0,0,0
1804,2019-12-09,0,0,0,0,0
1805,2019-12-10,0,0,0,0,0
1806,2019-12-11,0,0,0,0,0
1807,2019-12-12,0,0,0,0,0
1808,2019-12-13,0,0,0,0,0
1809,2019-12-14,0,0,0,0,0
1810,2019-12-15,0,0,0,0,0
1811,2019-12-16,0,0,0,0,0
1812,2019-12-17,0,0,0,0,0
1813,2019-12-18,0,0,0,0,0
1814,2019-12-19,0,0,0,0,0
1815,2019-12-20,0,0,0,0,0
1816,2019-12-21,0,0,0,0,0
1817,2019-12-22,0,0,0,0,0
1818,2019-12-23,0,0,0,0,0
1819,2019-12-24,0,0,0,0,0
1820,2019-12-25,0,0,0,0,0
1821,2019-12-26,0,0,0,0,0
1822,2019-12-27,0,0,0,0,0
1823,2019-12-28,0,0,0,0,0
1824,2019-12-29,0,0,0,0,0
1825,2019-12-30,0,0,0,0,0
1826,2019-12-31,0,0,0,0,0
1827,2020-01-01,0,0,0,0,0
1828,2020-01-02,0,0,0,0,0
1829,2020-01-03,0,0,0,0,0
1830,2020-01-04,0,0,0,0,0
1831,2020-01-05,0,0,0,0,0
1832,2020-01-06,0,0,0,0,0
1833,2020-01-07,0,0,0,0,0
1834,2020-01-08,0,0,0,0,0
1835,2020-01-09,0,0,0,0,0
1836,2020-01-10,0,0,0,0,0
1837,2020-01-11,0,0,0,0,0
1838,2020-01-12,0,0,0,0,0
1839,2020-01-13,0,0,0,0,0
1840,2020-01-14,0,0,0,0,0
1841,2020-01-15,35.06,0,0,0,0
1842,2020-01-16,0,0,0,0,0
1843,2020-01-17,34.88,0,0,0,0
1844,2020-01-18,30.56,0,0,0,0
1845,2020-01-19,0,0,0,0,0
1846,2020-01-20,0,0,0,0,0
1847,2020-01-21,38.84,0,0,0,0
1848,2020-01-22,43.7,0,0,0,0
1849,2020-01-23,35.6,0,0,0,0
1850,2020-01-24,35.96,0,0,0,0
1851,2020-01-25,42.44,0,0,0,0
1852,2020-01-26,40.46,0,0,0,0
1853,2020-01-27,36.68,0,0,0,0
1854,2020-01-28,36.86,0,0,0,0
1855,2020-01-29,35.96,0,0,0,0
1856,2020-01-30,31.1,0,0,0,0
1857,2020-01-31,40.28,0,0,0,0
1858,2020-02-01,53.42,0,0,0,0
